Domain,Related_CSE,Relation_Score,Match_Types,Status,Notes,Final_URL,HTTP_Status,Title,Favicon_URL,RDAP_Org,RDAP_Registrar,First_Seen_ISO,Lex_URL_Len,Lex_NumDots,Lex_HasDigit,Lex_HasHyphen,Lex_SuspiciousTLD,Domain_Age_Days,Content_CSE_Keyword_Count,Content_Phish_Keyword_Count,Semantic_Score,Favicon_HD
nicejluv.com,NIC,1.5,"Content,URL",related,,https://nicejluv.com,200,"nicejl Philippines: Cashback, Bonuses & Premium Fun",https://nicejluv.com/logo/nicejluv.png?v=8,,3222,2025-11-11T16:09:49.588290+00:00,12,1,0,0,0,5.0,1,1,0.2903885841369629,26
obtronic.pro,NIC,1.0,URL,related,,https://obtronic.pro,200,Hostinger Horizons,https://obtronic.pro/vite.svg,,1636,2025-11-11T16:09:49.689052+00:00,12,1,0,0,0,4.0,0,0,0.2895854115486145,999
jachnicka.com,NIC,1.5,"Content,URL",related,,https://jachnicka.com,200,"
      Klimanwaves s.r.o. | Fancy&Smooth company
 – Lucie Jachnická",https://jachnicka.com/favicon.ico,,69,2025-11-11T16:09:49.781923+00:00,13,1,0,0,0,3.0,1,0,0.2904433608055115,999
nkqisbi.icu,SBI,1.0,URL,related,,https://nkqisbi.icu,200,AIデータが示す相場,https://nkqisbi.icu/favicon.ico,,,2025-11-11T16:09:50.237149+00:00,11,1,0,0,1,,0,0,0.39004164934158325,26
asiaplay17-nick.com,NIC,1.0,URL,related,,https://www.asiaplay17-fire.com/,200,Asiaplay17 | Dunia Game Modern dan Kreativitas Tanpa Batas,https://www.asiaplay17-fire.com/favicon.ico,,1068,2025-11-11T16:09:50.407770+00:00,19,1,1,1,0,5.0,0,1,0.29022082686424255,26
pharmonicmusic.com,NIC,1.0,URL,related,,http://pharmonicmusic.com,200, isimtescil.net | Türkiye'nin Domain ve Hosting Lideri | Hoş geldiniz ,http://pharmonicmusic.com/assets/images/logo/favicon.png,,3826,2025-11-11T16:09:50.426241+00:00,18,1,0,0,0,6.0,0,0,0.28982919454574585,999
ahmedalohib.com,NIC,0.5,Content,related,,https://ahmedalohib.com,200,المستشار أحمد الوهيب – مستشار وخبير موارد بشرية في السعودية,https://ahmedalohib.com/wp-content/uploads/2021/08/cropped-logo-100x100.png,,1636,2025-11-11T16:09:50.510151+00:00,15,1,0,0,0,5.0,1,0,0.4900648593902588,16
clinicadyvare.com.br,NIC,1.5,"Content,URL",related,,https://clinicadyvare.com.br,200,Clínica DYVARE - Seu Sorriso Transformado,https://clinicadyvare.com.br/favicon.ico,Sunyan Nunes,p43,2025-11-11T16:09:51.431059+00:00,20,2,0,0,0,7.0,1,0,0.2901986539363861,999
anaveronicaandjac.com,NIC,1.5,"Content,URL",related,,https://www.zola.com/wedding/anaveronicaandjac,200,Jose Adrian Calderon and Ana Veronica Diego's Wedding Website,https://d1tntvpcrzvon2.cloudfront.net/static-assets/images/favicon-rebrand/apple-touch-icon.png,,146,2025-11-11T16:09:56.464462+00:00,21,1,0,0,0,4.0,1,0,0.289703369140625,24
nicewin88gameshack.com,NIC,1.5,"Content,URL",related,,https://nicewin88gameshack.com,200,Gaming Tools - nicewin88gameshack.com,"data:image/svg+xml,<svg xmlns=%22http://www.w3.org/2000/svg%22 viewBox=%220 0 100 100%22><text y=%22.9em%22 font-size=%2290%22>💀</text></svg>",,1068,2025-11-11T16:10:09.248345+00:00,22,1,1,0,0,7.0,1,0,0.2886469066143036,999
belliniconti.com,NIC,1.5,"Content,URL",related,,https://belliniconti.com,200,"
  Bellini & Conti
 – Bellini & Conti",https://belliniconti.com/favicon.ico,,146,2025-11-11T16:10:09.388403+00:00,16,1,0,0,0,6.0,1,1,0.2890251874923706,999
nice-kaiyunsports.com,NIC,1.0,URL,related,,https://nice-kaiyunsports.com,200,正在加载...,https://nice-kaiyunsports.com/favicon.ico,,638,2025-11-11T16:10:09.520220+00:00,21,1,0,1,0,7.0,0,0,0.28866639733314514,999
therootsorganics.com,NIC,1.0,URL,related,,https://therootsorganics.com,200,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAIAAACQd1PeAAAADElEQVQI12P4//8/AAX+Av7czFnnAAAAAElFTkSuQmCC",,472,2025-11-11T16:10:09.868470+00:00,20,1,0,0,0,3.0,0,0,0.2887722849845886,999
cirpgrandvenice.com,NIC,1.5,"Content,URL",related,,https://cirpgrandvenice.com,200,Cirp Grand Venice,https://cirpgrandvenice.com/favicon.ico,,146,2025-11-11T16:10:09.891131+00:00,19,1,0,0,0,8.0,1,0,0.28857189416885376,24
ayyubismailclinic.com,NIC,1.5,"Content,URL",related,,https://www.ayyubismailclinic.com/,200,clinicwebsitefrontend,https://www.ayyubismailclinic.com/vite.svg,,146,2025-11-11T16:10:09.994533+00:00,21,1,0,0,0,6.0,1,0,0.28883033990859985,999
skydreamtechnical.com,NIC,1.5,"Content,URL",related,,https://skydreamtechnical.com,200,Sky Dream Technical Services LLC - Professional Technical Services in UAE,https://skydreamtechnical.com/vite.svg,,1068,2025-11-11T16:10:10.212493+00:00,21,1,0,0,0,8.0,1,0,0.28932175040245056,999
ipa-assembly.org,NIC,0.5,Content,related,,https://www.ipa.ee/,200,Home - Interconnect Product Assembly AS,https://www.ipa.ee/wp-content/uploads/2021/04/cropped-favicon-32x32.png,,81,2025-11-11T16:10:11.044267+00:00,16,1,0,1,0,8.0,1,0,0.48902398347854614,26
thisisbigger.com,SBI,1.0,URL,related,,https://www.dropcatch.com/domain/thisisbigger.com,200,DropCatch.com,https://www.dropcatch.com/domain/favicon.ico,,2800,2025-11-11T16:10:11.463570+00:00,16,1,0,0,0,3.0,0,1,0.2891787588596344,999
monameclinic.com.br,NIC,1.5,"Content,URL",related,,https://monameclinic.com.br,200,Monamê Clinic – Saúde Estetica,https://monameclinic.com.br/favicon.ico,Peterson de Carvalho Granja Alencar,,2025-11-11T16:10:14.507032+00:00,19,2,0,0,0,12.0,1,0,0.2894192636013031,999
cinicrochet.com,NIC,1.5,"Content,URL",related,,https://cinicrochet.com,200,Trang chủ - CINI CROCHET,https://cinicrochet.com/favicon.ico,,3234,2025-11-11T16:10:29.795135+00:00,15,1,0,0,0,8.0,1,0,0.2882936894893646,999
a18jl.com,NIC,0.5,Content,related,,https://a18jl.com,200,18jl | Your Ultimate Gaming Hub for Thrilling Online Adventures and Challenges,https://a18jl.com/uploads/cropped-icon-192x192.png,,3775,2025-11-11T16:10:29.956274+00:00,9,1,1,0,0,6.0,1,0,0.48871320486068726,22
xhmelectronics.com,NIC,1.5,"Content,URL",related,,https://xhmelectronics.com,200,"Xinhuamei Electronics Co.,Ltd.-Xinhuamei Electronics Co.,Ltd.",https://xhmelectronics.com/favicon.ico,,1479,2025-11-11T16:10:29.983445+00:00,18,1,0,0,0,6.0,1,0,0.288207471370697,999
inicio-group.com,NIC,1.0,URL,related,,http://inicio-group.com,200,,http://inicio-group.com/favicon.ico,,83,2025-11-11T16:10:30.111551+00:00,16,1,0,1,0,7.0,0,0,0.28898170590400696,999
mairiedegagnick.sn,NIC,1.5,"Content,URL",related,,https://mairiedegagnick.sn,200,Mairie de Gagnick — Site Web Officiel,https://mairiedegagnick.sn/public/img/logo.jfif,,,2025-11-11T16:10:30.462953+00:00,18,1,0,0,0,,1,0,0.2875279486179352,26
lotuspolyclinic.com,NIC,1.5,"Content,URL",related,,https://www.lotuspolyclinic.com/,200,Lotus Polyclinic - Healthcare Excellence,https://www.lotuspolyclinic.com/logo.png,,1636,2025-11-11T16:10:30.954341+00:00,19,1,0,0,0,5.0,1,0,0.2876392900943756,26
cmksegeletronica.com.br,NIC,2.5,"Content,RDAP,URL",related,,https://cmksegeletronica.com.br,200,CMK SEGURANÇA ELETRONICA,https://cmksegeletronica.com.br/wp-content/uploads/2025/11/cropped-cropped-LOGO-CMK1-32x32.png,CMK SEGURANÇA ELETRONICA,,2025-11-11T16:10:30.989499+00:00,23,2,0,0,0,26.0,1,0,0.2876984179019928,26
viniciuslovato.com,NIC,1.5,"Content,URL",related,,https://viniciuslovato.com,200,Vinicius Lovato | Design,https://viniciuslovato.com/wp-content/uploads/2025/11/cropped-Group-1000001858-1-32x32.png,,1636,2025-11-11T16:10:32.039518+00:00,18,1,0,0,0,5.0,1,0,0.28821513056755066,24
unicultstyle.com,NIC,1.5,"Content,URL",related,,https://unicultstyle.com,200,Home - unicultstyle.com,https://unicultstyle.com/wp-content/uploads/2025/11/cropped-1761894446116-100x100.png,,1636,2025-11-11T16:10:47.411732+00:00,16,1,0,0,0,5.0,1,1,0.28769582509994507,24
digitalcarteletronic.com,NIC,1.5,"Content,URL",related,,https://digitalcarteletronic.com,200,"
  Digital cart
",https://digitalcarteletronic.com/favicon.ico,,,2025-11-11T16:10:51.776363+00:00,24,1,0,0,0,,1,0,0.28756216168403625,999
accessjostlecommunications.com,NIC,1.0,URL,related,,https://accessjostlecommunications.com,200,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAIAAACQd1PeAAAADElEQVQI12P4//8/AAX+Av7czFnnAAAAAElFTkSuQmCC",,1861,2025-11-11T16:10:52.323582+00:00,30,1,0,0,0,382.0,0,0,0.2876160740852356,999
solanica.io,NIC,1.5,"Content,URL",related,,https://solanica.io,200,Solanica | Cloud Native Database Platform,https://static.tildacdn.net/tild6438-3266-4161-b063-353330366634/favicon.svg,,,2025-11-11T16:10:52.374466+00:00,11,1,0,0,0,,1,0,0.2884265184402466,999
reachjostlecommunication.com,NIC,1.0,URL,related,,https://reachjostlecommunication.com,200,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAIAAACQd1PeAAAADElEQVQI12P4//8/AAX+Av7czFnnAAAAAElFTkSuQmCC",,1861,2025-11-11T16:10:52.401962+00:00,28,1,0,0,0,382.0,0,0,0.2877500057220459,999
nicolamenuise.com,NIC,1.5,"Content,URL",related,,https://nicolamenuise.com,200,Nico La Menuise - Artisan menuisier 25 ans de métier,https://nicolamenuise.com/wp-content/uploads/2025/11/cropped-Finition-renovation-customisation-2-32x32.jpg,,1636,2025-11-11T16:10:52.860546+00:00,17,1,0,0,0,6.0,1,0,0.2877524495124817,26
clinicamirsalud.com,NIC,1.0,URL,related,,https://clinicamirsalud.com,200,,https://clinicamirsalud.com/favicon.ico,,1910,2025-11-11T16:10:52.863134+00:00,19,1,0,0,0,5.0,0,0,0.28783082962036133,999
dominiczone.com,NIC,1.5,"Content,URL",related,,https://dominiczone.com,200,domniczone,https://cdn.shoppaas.com/ver/newmember/assets/img/ico.png,,1599,2025-11-11T16:10:53.067205+00:00,15,1,0,0,0,5.0,1,0,0.2877922058105469,26
mechanicsf.com,NIC,1.5,"Content,URL",related,,https://www.mechanicsf.com,200,SF Mechanic | European & Japanese Auto Repair Experts,https://www.mechanicsf.com/favicon.png,,3862,2025-11-11T16:10:53.409155+00:00,14,1,0,0,0,6.0,1,0,0.28791069984436035,24
icnab.org.br,NIC,0.5,Content,related,,https://icnab.org.br,200,Página Inicial,https://icnab.org.br/system/m9BKeNzybjq_GR8gpG2LJwZqR3o34hZ9E23NaRu7VPfLr_Dp0jEMUkEQGJScEGGGLhJswKWFS2lSnrJEGEXoPA/themes/base/config/files/favicon.ico,Instituto cultural nagô afro brasileiro,,2025-11-11T16:10:53.633642+00:00,12,2,0,0,0,19.0,1,0,0.4880712032318115,30
harshalclinic.com,NIC,1.5,"Content,URL",related,,https://harshalclinic.com,200,Harshal Clinic - Trusted Care in Bhandara | Harshal clinic,"data:;base64,iVBORw0KGgo=",,1636,2025-11-11T16:10:53.859347+00:00,17,1,0,0,0,7.0,1,0,0.28653061389923096,999
municxsystems.com,NIC,1.5,"Content,URL",related,,https://www.municxsystems.com/,200,Municx Technology — Software Intelligence,https://www.municxsystems.com/favicon.ico,,151,2025-11-11T16:10:54.480264+00:00,17,1,0,0,0,6.0,1,0,0.2875473201274872,999
room17spasantamonica.com,NIC,1.0,URL,related,,https://www.room17spasantamonica.com,200,,https://www.room17spasantamonica.com/square.ico,,9,2025-11-11T16:10:55.233285+00:00,24,1,1,0,0,7.0,0,0,0.2881716191768646,20
ddclinic.in.th,NIC,1.5,"Content,URL",related,,https://ddclinic.in.th,200,DD Clinic,https://ddclinic.in.th/wp-content/uploads/2025/10/cropped-dd-clinic-fav-32x32.webp,,10001,2025-11-11T16:10:55.344728+00:00,14,2,0,0,0,6.0,1,0,0.2871646583080292,30
britannica-asia.com,NIC,1.5,"Content,URL",related,,https://elearn.eb.com/,200,Britannica Education - Teaching & Learning Resources,https://elearn.eb.com/wp-content/uploads/2022/07/Britannica-Education-icon.svg,,3956,2025-11-11T16:10:55.526101+00:00,19,1,0,1,0,6.0,1,0,0.28668782114982605,999
spectranic-chip.com,NIC,1.5,"Content,URL",related,,https://spectranic-chip-com.l.ink/,200,A Brand New Domain!,https://easy-links.s3.us-west-2.amazonaws.com/avatars/porkbun-logo-600x600.png,,1861,2025-11-11T16:10:56.101148+00:00,19,1,0,1,0,4.0,1,0,0.28817445039749146,26
forensictechnicaladvisor.com,NIC,1.0,URL,related,,http://forensictechnicaladvisor.com,200,Redirect.aruba.it,http://forensictechnicaladvisor.com/favicon.ico,,69,2025-11-11T16:10:58.929106+00:00,28,1,0,0,0,2567.0,0,0,0.2875860929489136,999
klelyamathez-communication.fr,NIC,1.5,"Content,URL",related,,https://klelyamathez-communication.fr,200,Klélya Mathez – Freelance en communication – Klélya Mathez – Freelance en communication,https://klelyamathez-communication.fr/wp-content/uploads/2025/11/cropped-2-32x32.png,,,2025-11-11T16:11:10.084740+00:00,29,1,0,1,0,,1,0,0.2869267463684082,30
aurianorganics.com,NIC,1.5,"Content,URL",related,,https://aurianorganics.com,200,Em breve,https://aurianorganics.com/favicon.ico,,895,2025-11-11T16:11:10.591093+00:00,18,1,0,0,0,3.0,1,0,0.28668415546417236,999
clinicanuevavidacr.com,NIC,1.5,"Content,URL",related,,https://clinicanuevavidacr.com,200,Teen Patti Master APK Download – Enjoy Fast Loading and Simple Setup,https://clinicanuevavidacr.com/favicon.ico,,2288,2025-11-11T16:11:10.727302+00:00,22,1,0,0,0,3.0,1,0,0.2868478298187256,28
icmarketing.io,NIC,0.5,Content,related,,https://icmarketing.io/home-7004,200,IC Marketing Website Design & Marketing Systems For Contractors!,https://stcdn.leadconnectorhq.com/funnel/icon/favicon.ico,,,2025-11-11T16:11:11.228999+00:00,14,1,0,0,0,,1,0,0.48748672008514404,31
letrevitalistclinic.com,NIC,1.0,URL,related,,https://letrevitalistclinic.com,200,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAIAAACQd1PeAAAADElEQVQI12P4//8/AAX+Av7czFnnAAAAAElFTkSuQmCC",,1861,2025-11-11T16:11:11.231256+00:00,23,1,0,0,0,381.0,0,0,0.2866567373275757,999
reachingjostlecommunications.com,NIC,1.0,URL,related,,https://reachingjostlecommunications.com,200,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAIAAACQd1PeAAAADElEQVQI12P4//8/AAX+Av7czFnnAAAAAElFTkSuQmCC",,1861,2025-11-11T16:11:11.231668+00:00,32,1,0,0,0,382.0,0,0,0.2870309352874756,999
geminicapsync.com,NIC,1.0,URL,related,,https://geminibusinessfunding.com/,200,Gemini Business Funding - Working Capital for Businesses,https://geminibusinessfunding.com/images/gemini-favicon.ico,,638,2025-11-11T16:11:11.245271+00:00,17,1,0,0,0,5.0,0,0,0.28670066595077515,24
istuffethnic.my.id,NIC,1.5,"Content,URL",related,,https://istuffethnic.my.id,200,"
  iStuffEthnic
",https://istuffethnic.my.id/favicon.ico,,1,2025-11-11T16:11:11.334159+00:00,18,2,0,0,0,7.0,1,2,0.2873440384864807,999
carlknickerbockerlaw.com,NIC,1.5,"Content,URL",related,,https://www.carlknickerbockerlaw.com/,200,"Law Office of Carl Knickerbocker, PC | Get Legal Help Today",https://images.squarespace-cdn.com/content/v1/63446ba3d47034343558d9a1/6479c4dc-b684-41b0-a647-758fcc9f10d9/favicon.ico?format=100w,,3827,2025-11-11T16:11:11.426129+00:00,24,1,0,0,0,1127.0,1,0,0.2869015634059906,28
nicecxone-tb.com,NIC,1.0,URL,related,,https://nicecxone-tb.com,200,Default page,https://hpanel.hostinger.com/favicons/hostinger.png,,1636,2025-11-11T16:11:11.726716+00:00,16,1,0,1,0,1145.0,0,0,0.2869994044303894,26
nicozimmer.cc,NIC,1.5,"Content,URL",related,,https://nicozimmer.cc,200,Über mich - Nico Zimmer,https://nicozimmer.cc/favicon.ico,,1910,2025-11-11T16:11:11.757998+00:00,13,1,0,0,0,6.0,1,0,0.28661060333251953,999
clinicadradanielamoraes.com,NIC,1.5,"Content,URL",related,,https://clinicadradanielamoraes.com,200,Em breve,https://clinicadradanielamoraes.com/favicon.ico,,895,2025-11-11T16:11:11.761537+00:00,27,1,0,0,0,6.0,1,0,0.2866109013557434,999
sawariyaelectronics.com,NIC,1.5,"Content,URL",related,,https://sawariyaelectronics.com,200,Sawariya Electronics Online Shopping | Sawariya Electronics Ecommerce,https://sawariyaelectronics.com/storage/app/public/company/2025-11-07-690de02e30c3b.webp,,431,2025-11-11T16:11:11.800357+00:00,23,1,0,0,0,6.0,1,1,0.28745266795158386,30
adeliselectronics.com,NIC,1.5,"Content,URL",related,,https://adeliselectronics.com,200,Próximamente,https://adeliselectronics.com/favicon.ico,,895,2025-11-11T16:11:11.967129+00:00,21,1,0,0,0,8.0,1,0,0.2870280146598816,999
vianick.com,NIC,1.0,URL,related,,https://vianick.com,200,Hostnet: De grootste domeinnaam- en hostingprovider van Nederland.,https://vianick.com/favicon.ico,,69,2025-11-11T16:11:13.043800+00:00,11,1,0,0,0,6.0,0,0,0.2870131731033325,22
serveitecnic.barcelona,NIC,1.5,"Content,URL",related,,https://serveitecnic.barcelona,200,Servicio Técnico   - SERVIASISTEC - 93 048 52 57 - Reparación de electrodomésticos,https://serveitecnic.barcelona/assets/img/favicon.png,,,2025-11-11T16:11:13.236811+00:00,22,1,0,0,0,,1,0,0.28718048334121704,999
qnica.com,NIC,1.0,URL,related,,http://qnica.com,200,域名注册_域名查询_域名购买_域名申请_新网,http://qnica.com/favicon.ico,,120,2025-11-11T16:11:32.610701+00:00,9,1,0,0,0,5489.0,0,0,0.28740113973617554,999
manhattantectonics.com,NIC,1.5,"Content,URL",related,,https://manhattantectonics.com,200,manhattantectonics.com,https://manhattantectonics.com/favicon.ico,,69,2025-11-11T16:11:33.304205+00:00,22,1,0,0,0,3662.0,1,0,0.2862052619457245,999
lumenics.uk,NIC,1.0,URL,related,,https://lumenics.uk,200,Home Assistant,https://lumenics.uk/static/icons/favicon.ico,,,2025-11-11T16:11:33.571924+00:00,11,1,0,0,0,,0,0,0.28710684180259705,24
nicholsonniya.com,NIC,1.5,"Content,URL",related,,https://niyanicholson.com/,200,Niya Nicholson,https://assets.squarespace.com/universal/default-favicon.ico,,3827,2025-11-11T16:11:33.814033+00:00,17,1,0,0,0,4.0,1,0,0.2868419289588928,28
psicanalistamariaeunice.site,NIC,1.0,URL,related,,https://www.psicanalistamariaeunice.site/,200,Promoção — Ebook 50 Hábitos para uma Mente Saudável,https://www.psicanalistamariaeunice.site/capaebook.jpg,,,2025-11-11T16:11:34.065650+00:00,28,1,0,0,0,,0,0,0.28607338666915894,32
babbyorganics.com,NIC,1.5,"Content,URL",related,,https://babbyorganics.com,200,"
  Babby Organics
",https://babbyorganics.com/cdn/shop/files/babby_organics-logo-transparent.png?crop=center&height=32&v=1762700811&width=32,,69,2025-11-11T16:11:34.564176+00:00,17,1,0,0,0,4.0,1,0,0.2857169806957245,26
themegatronics.com,NIC,1.5,"Content,URL",related,,https://themegatronics.com,200,"
      Themegatronics
",https://themegatronics.com/cdn/shop/files/Capture_d_ecran_2025-11-05_a_19.16.03.png?crop=center&height=32&v=1762366637&width=32,,146,2025-11-11T16:11:34.668646+00:00,18,1,0,0,0,6.0,1,1,0.2857630252838135,24
maashorganicproducts.com,NIC,1.0,URL,related,,https://maashorganicproducts.com,200,,https://maashorganicproducts.com/favicon.ico,,1636,2025-11-11T16:11:34.682352+00:00,24,1,0,0,0,8.0,0,0,0.2864425778388977,999
nicolashirgorome.com,NIC,1.5,"Content,URL",related,,https://www.nicolashirgorome.com/,200,Home | Nicolas Hirgorome,https://www.nicolashirgorome.com/web/image/website/1/favicon?unique=f60836b,,81,2025-11-11T16:11:35.866508+00:00,20,1,0,0,0,3.0,1,0,0.2863869369029999,24
clinicacecilianoribeiro.com.br,NIC,1.5,"Content,URL",related,,https://clinicacecilianoribeiro.com.br,200,Clínica Odontológica Ceciliano e Ribeiro,https://clinicacecilianoribeiro.com.br/var/assets/img/media/iW=32&iH=any/94c02bee3648e6baf925da221ca1aa0f.png,Bruno Ceciliano Ribeiro,p86,2025-11-11T16:11:37.232637+00:00,30,2,0,0,0,6.0,1,0,0.2860599160194397,26
clinicalavie.net.br,NIC,1.5,"Content,URL",related,,https://clinicalavie.net.br,200,Clínica Lavie - Ginecologia e Obstetrícia | Clínica Lavie,"data:;base64,iVBORw0KGgo=",Soares & Leal ltda,,2025-11-11T16:11:38.684970+00:00,19,2,0,0,0,24.0,1,0,0.2857351005077362,999
gorevitalistclinic.com,NIC,1.0,URL,related,,https://gorevitalistclinic.com,200,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAIAAACQd1PeAAAADElEQVQI12P4//8/AAX+Av7czFnnAAAAAElFTkSuQmCC",,1861,2025-11-11T16:11:52.355795+00:00,22,1,0,0,0,381.0,0,0,0.28590402007102966,999
clinicadeinjetaveis.com.br,NIC,1.0,URL,related,,https://clinicadeinjetaveis.com.br,200,Parked Domain name on Hostinger DNS system,https://clinicadeinjetaveis.com.br/favicon.ico,Lourdes Landeiro,p127,2025-11-11T16:11:52.841798+00:00,26,2,0,0,0,7.0,0,0,0.28563952445983887,999
mateusvinicius.digital,NIC,1.0,URL,related,,https://www.mateusvinicius.digital/,200,Mateus Vinícius - Portfólio,https://www.mateusvinicius.digital/assets/favicon.svg,,1636,2025-11-11T16:11:53.177155+00:00,22,1,0,0,0,5.0,0,0,0.2856210470199585,999
nicolasmielga.com,NIC,1.5,"Content,URL",related,,https://nicolasmielga.com/password,200,Nicolas Mielga,https://nicolasmielga.com/favicon.ico,,146,2025-11-11T16:11:53.250119+00:00,17,1,0,0,0,6.0,1,1,0.2862459719181061,999
techietronic.com,NIC,1.0,URL,related,,https://techietronic.com,200,Parked Domain name on Hostinger DNS system,https://techietronic.com/favicon.ico,,1636,2025-11-11T16:11:53.259791+00:00,16,1,0,0,0,5.0,0,0,0.28606730699539185,999
yswclinic.com,NIC,1.5,"Content,URL",related,,https://yswclinic.com,200,연세W산부인과,https://cdn.imweb.me/thumbnail/20230915/c6dd97ff8154f.png,,244,2025-11-11T16:11:53.767515+00:00,13,1,0,0,0,739.0,1,0,0.28649622201919556,24
clinicamundofacil.com,NIC,1.5,"Content,URL",related,,https://clinicamundofacil.com,200,Clínica Mundo Fácil - Neuropsicopedagogia Infantil | Bertioga/SP,https://clinicamundofacil.com/favicon.ico,,1636,2025-11-11T16:11:54.325094+00:00,21,1,0,0,0,7.0,1,0,0.2855813503265381,999
sopraonnic.world,NIC,1.0,URL,related,,https://sopraonnic.world,200,,https://sopraonnic.world/favicon.ico,,1068,2025-11-11T16:11:54.539155+00:00,16,1,0,0,0,5.0,0,0,0.28554201126098633,999
phnicephnice.com,NIC,1.5,"Content,URL",related,,https://phnicephnice.com,200,"niceph - Explore, play, and discover thrilling games and challenges on Niceph for endless entertainment.",https://phnicephnice.com/uploads/favicon-32x32.png,,3775,2025-11-11T16:11:55.201209+00:00,16,1,0,0,0,5.0,1,0,0.2856956124305725,28
clinicafamiliarebenezer.com,NIC,1.5,"Content,URL",related,,https://clinicafamiliarebenezer.com,200,Clínica Familiar Ebenezer LLC - Home,https://clinicafamiliarebenezer.com/assets/logo.png,,303,2025-11-11T16:11:55.845244+00:00,27,1,0,0,0,5.0,1,0,0.2855403423309326,22
unicorndad.cz,NIC,1.5,"Content,URL",related,,https://www.unicorndad.cz/,200,unicorndad.cz,https://duyn491kcolsw.cloudfront.net/files/2d/2di/2div3h.svg?ph=645275a078,,REG-MEDIA4WEB,2025-11-11T16:11:56.404412+00:00,13,1,0,0,0,6.0,1,0,0.28556114435195923,999
tonicoclimaco.com,NIC,1.5,"Content,URL",related,,https://tonicoclimaco.com,200,Tonico Clímaco - Escritor e Roteirista Criativo | Tonico Climaco - Escritor · Roteirista · Ghostwriter · Script Coverage & Analysist,"https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=16,h=16,fit=crop,f=png/FroHctQYUoAInCpX/logo-JP1RO4xzsrQaCT4O.png",,1636,2025-11-11T16:12:00.043758+00:00,17,1,0,0,0,4.0,1,0,0.28633105754852295,28
